timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,Cluster
1.68063E+12,454,HTTP Request 7 Large ,200,OK,Thread Group 1-8,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,11,0,0,15
1.68063E+12,446,HTTP Request 11 Medium,200,OK,Thread Group 1-7,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,2,0,0,15
1.68063E+12,175,HTTP Request 3 Large ,200,OK,Thread Group 1-22,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,12,0,0,11
1.68063E+12,73,HTTP Request 13 Medium,200,OK,Thread Group 1-18,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,2,0,0,11
1.68063E+12,47,HTTP Request 5 Small,200,OK,Thread Group 1-24,text,true,,256314,126,30,30,http://192.168.56.104/250KB.txt,8,0,3,3
1.68063E+12,157,HTTP Request 3 Large ,200,OK,Thread Group 1-11,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,9,0,0,11
1.68063E+12,26,HTTP Request 6 Small,200,OK,Thread Group 1-30,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,4,0,0,5
1.68063E+12,156,HTTP Request 3 Large ,200,OK,Thread Group 1-5,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,6,0,0,11
1.68063E+12,88,HTTP Request 11 Small,200,OK,Thread Group 1-21,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,7,0,0,5
1.68063E+12,100,HTTP Request 12 Small,200,OK,Thread Group 1-17,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,10,0,0,5
1.68063E+12,122,HTTP Request 14 Large ,200,OK,Thread Group 1-28,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,21,0,0,11
1.68063E+12,52,HTTP Request 6 Medium,200,OK,Thread Group 1-3,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,4,0,0,5
1.68063E+12,18,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,3,0,0,5
1.68063E+12,289,HTTP Request 4 Large ,200,OK,Thread Group 1-26,text,true,,1536316,127,30,30,http://192.168.56.104/1500KB.txt,26,0,4,3
1.68063E+12,80,HTTP Request 10 Medium,200,OK,Thread Group 1-16,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,1,0,0,11
1.68063E+12,167,HTTP Request 10 Large ,200,OK,Thread Group 1-9,text,true,,1843515,127,30,30,http://192.168.56.104/1800KB.txt,2,0,0,11
1.68063E+12,242,HTTP Request 5 Medium,200,OK,Thread Group 1-1,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,2,0,0,15
1.68063E+12,32,HTTP Request 1 Medium,200,OK,Thread Group 1-20,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,5,0,0,5
1.68063E+12,38,HTTP Request 9 Small,200,OK,Thread Group 1-2,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,11,0,0,5
1.68063E+12,310,HTTP Request 4 Large ,200,OK,Thread Group 1-23,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,6,0,0,11
1.68063E+12,128,HTTP Request 8 Large ,200,OK,Thread Group 1-12,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,9,0,0,11
1.68063E+12,81,HTTP Request 2 Large ,200,OK,Thread Group 1-14,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,10,0,0,11
1.68063E+12,25,HTTP Request 1 Small,200,OK,Thread Group 1-29,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,9,0,0,6
1.68063E+12,162,HTTP Request 9 Small,200,OK,Thread Group 1-25,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,2,0,0,5
1.68063E+12,305,HTTP Request 4 Medium,200,OK,Thread Group 1-15,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,1,0,0,15
1.68063E+12,267,HTTP Request 12 Large ,200,OK,Thread Group 1-8,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,2,0,0,11
1.68063E+12,59,HTTP Request 2 Small,200,OK,Thread Group 1-19,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,13,0,0,5
1.68063E+12,236,HTTP Request 8 Large ,200,OK,Thread Group 1-27,text,true,,1741116,127,30,30,http://192.168.56.104/1700KB.txt,23,0,8,2
1.68063E+12,175,HTTP Request 5 Medium,200,OK,Thread Group 1-10,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,64,0,0,10
1.68063E+12,333,HTTP Request 1 Large ,200,OK,Thread Group 1-7,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,10,0,0,11
1.68063E+12,303,HTTP Request 2 Large ,200,OK,Thread Group 1-6,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,15,0,0,11
1.68063E+12,503,HTTP Request 13 Large ,200,OK,Thread Group 1-13,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,13,0,0,15
1.68063E+12,177,HTTP Request 12 Large ,200,OK,Thread Group 1-22,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,16,0,0,11
1.68063E+12,14,HTTP Request 4 Small,200,OK,Thread Group 1-18,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,1,0,0,5
1.68063E+12,138,HTTP Request 13 Medium,200,OK,Thread Group 1-11,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,7,0,0,11
1.68063E+12,305,HTTP Request 14 Large ,200,OK,Thread Group 1-24,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,4,0,0,11
1.68063E+12,54,HTTP Request 12 Small,200,OK,Thread Group 1-5,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,1,0,0,5
1.68063E+12,135,HTTP Request 8 Medium,200,OK,Thread Group 1-30,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,3,0,0,11
1.68063E+12,113,HTTP Request 12 Small,200,OK,Thread Group 1-28,text,true,,614714,126,30,30,http://192.168.56.104/600KB.txt,4,0,2,3
1.68063E+12,205,HTTP Request 2 Large ,200,OK,Thread Group 1-26,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,5,0,0,11
1.68063E+12,140,HTTP Request 13 Medium,200,OK,Thread Group 1-17,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,11,0,0,11
1.68063E+12,179,HTTP Request 8 Large ,200,OK,Thread Group 1-21,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,5,0,0,11
1.68063E+12,121,HTTP Request 2 Large ,200,OK,Thread Group 1-3,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,28,0,0,11
1.68063E+12,96,HTTP Request 11 Medium,200,OK,Thread Group 1-4,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,1,0,0,11
1.68063E+12,109,HTTP Request 5 Small,200,OK,Thread Group 1-23,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,4,0,0,5
1.68063E+12,97,HTTP Request 8 Large ,200,OK,Thread Group 1-9,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,4,0,0,11
1.68063E+12,173,HTTP Request 13 Small,200,OK,Thread Group 1-1,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,4,0,0,5
1.68063E+12,65,HTTP Request 10 Medium,200,OK,Thread Group 1-16,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,16,0,0,11
1.68063E+12,9,HTTP Request 1 Small,200,OK,Thread Group 1-14,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,5,0,0,6
1.68063E+12,68,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,3,0,0,5
1.68063E+12,122,HTTP Request 12 Medium,200,OK,Thread Group 1-20,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,1,0,0,11
1.68063E+12,115,HTTP Request 9 Small,200,OK,Thread Group 1-12,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,5
1.68063E+12,81,HTTP Request 7 Medium,200,OK,Thread Group 1-15,text,true,,1024314,127,30,30,http://192.168.56.104/1000KB.txt,2,0,0,11
1.68063E+12,37,HTTP Request 9 Small,200,OK,Thread Group 1-13,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,6,0,0,5
1.68063E+12,15,HTTP Request 3 Small,200,OK,Thread Group 1-8,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,5,0,0,5
1.68063E+12,16,HTTP Request 1 Small,200,OK,Thread Group 1-7,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,5,0,0,6
1.68063E+12,124,HTTP Request 5 Large ,200,OK,Thread Group 1-25,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,14,0,0,11
1.68063E+12,29,HTTP Request 3 Small,200,OK,Thread Group 1-29,text,true,,153914,126,30,30,http://192.168.56.104/150KB.txt,15,0,5,3
1.68063E+12,25,HTTP Request 13 Small,200,OK,Thread Group 1-27,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,5,0,0,5
1.68063E+12,85,HTTP Request 12 Large ,200,OK,Thread Group 1-6,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,2,0,0,11
1.68063E+12,21,HTTP Request 9 Small,200,OK,Thread Group 1-10,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,1,0,0,5
1.68063E+12,115,HTTP Request 2 Large ,200,OK,Thread Group 1-19,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,3,0,0,11
1.68063E+12,161,HTTP Request 6 Medium,200,OK,Thread Group 1-22,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,7,0,0,5
1.68063E+12,114,HTTP Request 6 Small,200,OK,Thread Group 1-18,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,4,0,0,5
1.68063E+12,215,HTTP Request 12 Medium,200,OK,Thread Group 1-11,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,9,0,0,11
1.68063E+12,404,HTTP Request 3 Large ,200,OK,Thread Group 1-24,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,3,0,0,15
1.68063E+12,46,HTTP Request 7 Small,200,OK,Thread Group 1-30,text,true,,358714,126,30,30,http://192.168.56.104/350KB.txt,4,0,2,3
1.68063E+12,127,HTTP Request 3 Large ,200,OK,Thread Group 1-5,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,1,0,0,11
1.68063E+12,32,HTTP Request 9 Small,200,OK,Thread Group 1-21,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,7,0,0,5
1.68063E+12,88,HTTP Request 8 Large ,200,OK,Thread Group 1-26,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,1,0,0,11
1.68063E+12,56,HTTP Request 13 Small,200,OK,Thread Group 1-28,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,14,0,0,5
1.68063E+12,74,HTTP Request 3 Large ,200,OK,Thread Group 1-17,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,24,0,0,11
1.68063E+12,96,HTTP Request 1 Medium,200,OK,Thread Group 1-4,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,2,0,0,5
1.68063E+12,183,HTTP Request 13 Large ,200,OK,Thread Group 1-3,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,1,0,0,11
1.68063E+12,65,HTTP Request 3 Small,200,OK,Thread Group 1-9,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,8,0,0,5
1.68063E+12,217,HTTP Request 12 Small,200,OK,Thread Group 1-16,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,8,0,0,15
1.68063E+12,5,HTTP Request 2 Small,200,OK,Thread Group 1-25,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,1,0,0,5
1.68063E+12,50,HTTP Request 7 Small,200,OK,Thread Group 1-15,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,2,0,0,5
1.68063E+12,293,HTTP Request 10 Small,200,OK,Thread Group 1-12,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,9,0,0,15
1.68063E+12,313,HTTP Request 9 Medium,200,OK,Thread Group 1-20,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,10,0,0,11
1.68063E+12,635,HTTP Request 2 Medium,200,OK,Thread Group 1-1,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,3,0,0,15
1.68063E+12,356,HTTP Request 7 Large ,200,OK,Thread Group 1-14,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,1,0,0,11
1.68063E+12,157,HTTP Request 13 Small,200,OK,Thread Group 1-13,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,9,0,0,5
1.68063E+12,730,HTTP Request 6 Large ,200,OK,Thread Group 1-23,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,6,0,0,15
1.68063E+12,148,HTTP Request 9 Small,200,OK,Thread Group 1-7,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,27,0,0,10
1.68063E+12,169,HTTP Request 7 Medium,200,OK,Thread Group 1-8,text,true,,1024314,127,30,30,http://192.168.56.104/1000KB.txt,16,0,0,11
1.68063E+12,150,HTTP Request 9 Medium,200,OK,Thread Group 1-27,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,17,0,0,11
1.68063E+12,526,HTTP Request 14 Large ,200,OK,Thread Group 1-2,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,2,0,0,15
1.68063E+12,77,HTTP Request 12 Medium,200,OK,Thread Group 1-10,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,16,0,0,11
1.68063E+12,209,HTTP Request 4 Large ,200,OK,Thread Group 1-6,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,47,0,0,9
1.68063E+12,67,HTTP Request 10 Small,200,OK,Thread Group 1-19,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,25,0,0,10
1.68063E+12,317,HTTP Request 14 Large ,200,OK,Thread Group 1-29,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,13,0,0,11
1.68063E+12,48,HTTP Request 2 Large ,200,OK,Thread Group 1-22,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,1,0,0,11
1.68063E+12,36,HTTP Request 1 Medium,200,OK,Thread Group 1-18,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,1,0,0,5
1.68063E+12,86,HTTP Request 3 Small,200,OK,Thread Group 1-30,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,3,0,0,5
1.68063E+12,539,HTTP Request 9 Medium,200,OK,Thread Group 1-24,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,3,0,0,15
1.68063E+12,604,HTTP Request 6 Large ,200,OK,Thread Group 1-11,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,4,0,0,15
1.68063E+12,285,HTTP Request 11 Small,200,OK,Thread Group 1-26,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,1,0,0,15
1.68063E+12,258,HTTP Request 2 Medium,200,OK,Thread Group 1-17,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,4,0,0,15
1.68063E+12,175,HTTP Request 7 Large ,200,OK,Thread Group 1-3,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,1,0,0,11
1.68063E+12,495,HTTP Request 9 Large ,200,OK,Thread Group 1-5,text,true,,1792315,127,30,30,http://192.168.56.104/1750KB.txt,1,0,0,15
1.68063E+12,349,HTTP Request 12 Small,200,OK,Thread Group 1-28,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,4,0,0,15
1.68063E+12,165,HTTP Request 10 Medium,200,OK,Thread Group 1-4,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,27,0,0,9
1.68063E+12,391,HTTP Request 4 Large ,200,OK,Thread Group 1-21,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,1,0,0,15
1.68063E+12,174,HTTP Request 6 Small,200,OK,Thread Group 1-1,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,4,0,0,5
1.68063E+12,74,HTTP Request 8 Small,200,OK,Thread Group 1-16,text,true,,409913,126,30,30,http://192.168.56.104/400KB.txt,10,0,0,5
1.68063E+12,144,HTTP Request 4 Medium,200,OK,Thread Group 1-9,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,7,0,0,5
1.68063E+12,238,HTTP Request 7 Large ,200,OK,Thread Group 1-23,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,7,0,0,11
1.68063E+12,59,HTTP Request 12 Small,200,OK,Thread Group 1-12,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,6,0,0,5
1.68063E+12,73,HTTP Request 5 Large ,200,OK,Thread Group 1-20,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,5,0,0,11
1.68063E+12,66,HTTP Request 1 Large ,200,OK,Thread Group 1-14,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,8,0,0,11
1.68063E+12,152,HTTP Request 14 Large ,200,OK,Thread Group 1-2,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,37,0,0,9
1.68063E+12,20,HTTP Request 1 Small,200,OK,Thread Group 1-8,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,11,0,0,6
1.68063E+12,293,HTTP Request 6 Large ,200,OK,Thread Group 1-15,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,3,0,0,11
1.68063E+12,193,HTTP Request 2 Medium,200,OK,Thread Group 1-27,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,35,0,0,10
1.68063E+12,122,HTTP Request 6 Small,200,OK,Thread Group 1-10,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,18,0,0,5
1.68063E+12,457,HTTP Request 5 Large ,200,OK,Thread Group 1-25,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,9,0,0,15
1.68063E+12,465,HTTP Request 7 Large ,200,OK,Thread Group 1-13,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,4,0,0,15
1.68063E+12,366,HTTP Request 12 Medium,200,OK,Thread Group 1-6,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,9,0,0,11
1.68063E+12,139,HTTP Request 6 Medium,200,OK,Thread Group 1-22,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,11,0,0,5
1.68063E+12,501,HTTP Request 14 Large ,200,OK,Thread Group 1-7,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,25,0,0,9
1.68063E+12,307,HTTP Request 3 Large ,200,OK,Thread Group 1-19,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,13,0,0,11
1.68063E+12,513,HTTP Request 7 Large ,200,OK,Thread Group 1-29,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,9,0,0,15
1.68063E+12,98,HTTP Request 12 Large ,200,OK,Thread Group 1-18,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,2,0,0,11
1.68063E+12,159,HTTP Request 2 Medium,200,OK,Thread Group 1-11,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,25,0,0,10
1.68063E+12,277,HTTP Request 12 Medium,200,OK,Thread Group 1-24,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,3,0,0,11
1.68063E+12,235,HTTP Request 7 Large ,200,OK,Thread Group 1-5,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,4,0,0,11
1.68063E+12,116,HTTP Request 4 Small,200,OK,Thread Group 1-28,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,9,0,0,5
1.68063E+12,228,HTTP Request 5 Large ,200,OK,Thread Group 1-26,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,12,0,0,11
1.68063E+12,279,HTTP Request 10 Small,200,OK,Thread Group 1-30,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,17,0,0,15
1.68063E+12,192,HTTP Request 2 Medium,200,OK,Thread Group 1-17,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,54,0,0,10
1.68063E+12,232,HTTP Request 10 Medium,200,OK,Thread Group 1-21,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,50,0,0,9
1.68063E+12,29,HTTP Request 6 Small,200,OK,Thread Group 1-4,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,7,0,0,5
1.68063E+12,122,HTTP Request 9 Large ,200,OK,Thread Group 1-3,text,true,,1792315,127,30,30,http://192.168.56.104/1750KB.txt,14,0,0,11
1.68063E+12,234,HTTP Request 10 Medium,200,OK,Thread Group 1-1,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,3,0,0,11
1.68063E+12,229,HTTP Request 9 Medium,200,OK,Thread Group 1-23,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,9,0,0,11
1.68063E+12,154,HTTP Request 5 Medium,200,OK,Thread Group 1-16,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,16,0,0,5
1.68063E+12,87,HTTP Request 6 Small,200,OK,Thread Group 1-2,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,5,0,0,5
1.68063E+12,298,HTTP Request 8 Large ,200,OK,Thread Group 1-9,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,24,0,0,9
1.68063E+12,99,HTTP Request 13 Small,200,OK,Thread Group 1-14,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,20,0,0,5
1.68063E+12,182,HTTP Request 13 Large ,200,OK,Thread Group 1-20,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,19,0,0,11
1.68063E+12,197,HTTP Request 5 Large ,200,OK,Thread Group 1-12,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,10,0,0,11
1.68063E+12,15,HTTP Request 1 Small,200,OK,Thread Group 1-25,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,3,0,0,6
1.68063E+12,85,HTTP Request 5 Medium,200,OK,Thread Group 1-15,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,2,0,0,5
1.68063E+12,198,HTTP Request 6 Medium,200,OK,Thread Group 1-8,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,2,0,0,5
1.68063E+12,195,HTTP Request 4 Large ,200,OK,Thread Group 1-27,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,5,0,0,11
1.68063E+12,81,HTTP Request 4 Small,200,OK,Thread Group 1-10,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,21,0,0,5
1.68063E+12,227,HTTP Request 6 Medium,200,OK,Thread Group 1-6,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,6,0,0,5
1.68063E+12,86,HTTP Request 7 Small,200,OK,Thread Group 1-19,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,10,0,0,5
1.68063E+12,320,HTTP Request 3 Large ,200,OK,Thread Group 1-7,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,8,0,0,11
1.68063E+12,373,HTTP Request 7 Large ,200,OK,Thread Group 1-13,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,4,0,0,11
1.68063E+12,332,HTTP Request 2 Large ,200,OK,Thread Group 1-29,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,8,0,0,11
1.68063E+12,25,HTTP Request 2 Medium,200,OK,Thread Group 1-22,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,1,0,0,5
1.68063E+12,157,HTTP Request 8 Medium,200,OK,Thread Group 1-18,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,4,0,0,11
1.68063E+12,22,HTTP Request 9 Small,200,OK,Thread Group 1-11,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,5
1.68063E+12,121,HTTP Request 14 Large ,200,OK,Thread Group 1-24,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,1,0,0,11
1.68063E+12,83,HTTP Request 10 Small,200,OK,Thread Group 1-5,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,3,0,0,5
1.68063E+12,66,HTTP Request 4 Large ,200,OK,Thread Group 1-26,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,4,0,0,11
1.68063E+12,68,HTTP Request 2 Medium,200,OK,Thread Group 1-17,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,7,0,0,5
1.68063E+12,188,HTTP Request 10 Medium,200,OK,Thread Group 1-30,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,3,0,0,11
1.68063E+12,107,HTTP Request 7 Medium,200,OK,Thread Group 1-21,text,true,,1024314,127,30,30,http://192.168.56.104/1000KB.txt,8,0,0,11
1.68063E+12,124,HTTP Request 4 Large ,200,OK,Thread Group 1-28,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,10,0,0,11
1.68063E+12,53,HTTP Request 12 Medium,200,OK,Thread Group 1-3,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,1,0,0,11
1.68063E+12,84,HTTP Request 7 Large ,200,OK,Thread Group 1-4,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,1,0,0,11
1.68063E+12,34,HTTP Request 1 Small,200,OK,Thread Group 1-23,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,28,0,0,10
1.68063E+12,56,HTTP Request 9 Small,200,OK,Thread Group 1-1,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,5
1.68063E+12,34,HTTP Request 11 Small,200,OK,Thread Group 1-9,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,3,0,0,5
1.68063E+12,175,HTTP Request 2 Medium,200,OK,Thread Group 1-12,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,11,0,0,5
1.68063E+12,191,HTTP Request 12 Large ,200,OK,Thread Group 1-20,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,2,0,0,11
1.68063E+12,129,HTTP Request 5 Small,200,OK,Thread Group 1-14,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,57,0,0,10
1.68063E+12,178,HTTP Request 8 Medium,200,OK,Thread Group 1-2,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,8,0,0,11
1.68063E+12,311,HTTP Request 10 Large ,200,OK,Thread Group 1-16,text,true,,1843515,127,30,30,http://192.168.56.104/1800KB.txt,3,0,0,11
1.68063E+12,20,HTTP Request 5 Small,200,OK,Thread Group 1-15,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,2,0,0,5
1.68063E+12,168,HTTP Request 12 Small,200,OK,Thread Group 1-25,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,2,0,0,5
1.68063E+12,220,HTTP Request 13 Large ,200,OK,Thread Group 1-27,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,16,0,0,11
1.68063E+12,247,HTTP Request 1 Medium,200,OK,Thread Group 1-29,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,8,0,0,15
1.68063E+12,215,HTTP Request 6 Medium,200,OK,Thread Group 1-6,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,17,0,0,5
1.68063E+12,380,HTTP Request 14 Large ,200,OK,Thread Group 1-8,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,12,0,0,11
1.68063E+12,213,HTTP Request 11 Large ,200,OK,Thread Group 1-10,text,true,,1894715,127,30,30,http://192.168.56.104/1850KB.txt,19,0,0,11
