timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680793068327,61,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075516,127,1,1,http://192.168.56.104/1050KB.txt,6,0,3
1680793068388,48,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680793068441,56,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680793068498,59,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680793068557,55,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680793068612,54,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1100KB.txt,1,0,0
1680793068666,50,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680793068719,49,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680793068771,51,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680793068825,60,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680793068885,44,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,2,0,0
1680793068939,55,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680793068994,57,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680793069051,52,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680793069104,57,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680793069161,48,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680793069214,76,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680793069290,41,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
