timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680791641531,83,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945916,127,1,1,http://192.168.56.104/1900KB.txt,7,0,4
1680791641690,68,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,2,0,0
1680791641850,63,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,1,0,0
1680791642011,71,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,2,0,0
1680791642170,66,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,1,0,0
1680791642331,65,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,1,0,0
1680791642491,94,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,2,2,http://192.168.56.104/1850KB.txt,2,0,0
1680791642542,99,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048316,127,2,2,http://192.168.56.104/2000KB.txt,6,0,3
1680791642811,78,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,1,0,0
1680791642861,79,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997115,127,2,2,http://192.168.56.104/1950KB.txt,3,0,0
1680791643130,90,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,2,0,0
1680791643180,104,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997115,127,2,2,http://192.168.56.104/1950KB.txt,2,0,0
1680791643451,135,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,3,3,http://192.168.56.104/1850KB.txt,3,0,0
1680791643500,130,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1843515,127,3,3,http://192.168.56.104/1800KB.txt,4,0,0
1680791643543,148,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1894716,127,3,3,http://192.168.56.104/1850KB.txt,9,0,2
1680791643930,212,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,3,3,http://192.168.56.104/1950KB.txt,2,0,0
1680791643980,238,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1843515,127,3,3,http://192.168.56.104/1800KB.txt,5,0,0
1680791644021,272,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1894715,127,3,3,http://192.168.56.104/1850KB.txt,8,0,0
1680791644411,157,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,4,4,http://192.168.56.104/1900KB.txt,1,0,0
