timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680792231893,20,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,102714,126,1,1,http://192.168.56.104/100KB.txt,7,0,3
1680792231944,10,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,153913,126,1,1,http://192.168.56.104/150KB.txt,2,0,0
1680792231998,5,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,102713,126,1,1,http://192.168.56.104/100KB.txt,1,0,0
1680792232050,9,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,205113,126,1,1,http://192.168.56.104/200KB.txt,1,0,0
1680792232103,14,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,102713,126,1,1,http://192.168.56.104/100KB.txt,3,0,0
1680792232156,21,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,153913,126,1,1,http://192.168.56.104/150KB.txt,3,0,0
1680792232209,12,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,256313,126,1,1,http://192.168.56.104/250KB.txt,1,0,0
1680792232263,11,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,256313,126,1,1,http://192.168.56.104/250KB.txt,2,0,0
1680792232316,11,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,256313,126,1,1,http://192.168.56.104/250KB.txt,1,0,0
1680792232368,2,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,51511,125,1,1,http://192.168.56.104/50KB.txt,1,0,0
1680792232421,12,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,256313,126,1,1,http://192.168.56.104/250KB.txt,2,0,0
1680792232474,8,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,153913,126,1,1,http://192.168.56.104/150KB.txt,2,0,0
1680792232527,29,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,205113,126,1,1,http://192.168.56.104/200KB.txt,3,0,0
1680792232580,17,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,102713,126,1,1,http://192.168.56.104/100KB.txt,4,0,0
1680792232633,31,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,205113,126,1,1,http://192.168.56.104/200KB.txt,4,0,0
1680792232687,2,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,51511,125,1,1,http://192.168.56.104/50KB.txt,1,0,0
