timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680792498515,53,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614714,126,1,1,http://192.168.56.104/600KB.txt,7,0,3
1680792498568,32,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,2,0,0
1680792498621,39,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792498675,36,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,1,0,0
1680792498728,30,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680792498780,35,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792498834,22,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,1,0,0
1680792498887,30,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792498940,33,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792498992,24,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792499046,27,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,1,0,0
1680792499099,30,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,1,0,0
1680792499152,26,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,1,0,0
1680792499204,31,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,2,0,0
1680792499257,20,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,1,0,0
1680792499310,25,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,2,0,0
1680792499363,24,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,2,0,0
1680792499417,38,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792499469,46,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,2,0,0
1680792499524,53,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717114,126,2,2,http://192.168.56.104/700KB.txt,4,0,2
1680792499523,55,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,2,2,http://192.168.56.104/700KB.txt,2,0,0
1680792499629,46,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,1,0,0
1680792499630,46,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,2,0,0
1680792499737,51,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,2,0,0
1680792499736,53,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,2,2,http://192.168.56.104/550KB.txt,1,0,0
1680792499844,55,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717113,126,2,2,http://192.168.56.104/700KB.txt,2,0,0
1680792499843,57,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,2,2,http://192.168.56.104/650KB.txt,2,0,0
1680792499951,58,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,5,0,0
1680792499950,69,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,2,2,http://192.168.56.104/650KB.txt,2,0,0
