timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680791810774,96,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048316,127,1,1,http://192.168.56.104/2000KB.txt,5,0,2
1680791810933,73,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,1,0,0
1680791811093,73,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,2,0,0
1680791811253,71,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,1,1,http://192.168.56.104/1850KB.txt,1,0,0
1680791811413,62,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,1,1,http://192.168.56.104/1800KB.txt,1,0,0
1680791811573,65,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,2,0,0
1680791811733,100,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,2,2,http://192.168.56.104/1850KB.txt,2,0,0
1680791811775,111,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997116,127,2,2,http://192.168.56.104/1950KB.txt,7,0,2
1680791812053,112,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,1,0,0
1680791812094,140,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,2,2,http://192.168.56.104/2000KB.txt,7,0,0
1680791812374,139,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,2,2,http://192.168.56.104/2000KB.txt,1,0,0
1680791812414,146,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,2,2,http://192.168.56.104/2000KB.txt,11,0,0
1680791812693,65,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,2,2,http://192.168.56.104/2000KB.txt,2,0,0
1680791812734,96,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,3,3,http://192.168.56.104/2000KB.txt,25,0,0
1680791812775,117,HTTP Request 1 Small,200,OK,Thread Group 1-3,text,true,,1843516,127,3,3,http://192.168.56.104/1800KB.txt,25,0,5
1680791813013,88,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,3,3,http://192.168.56.104/1850KB.txt,1,0,0
1680791813213,120,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,3,3,http://192.168.56.104/2000KB.txt,2,0,0
1680791813254,96,HTTP Request 5 Small,200,OK,Thread Group 1-3,text,true,,2048315,127,3,3,http://192.168.56.104/2000KB.txt,7,0,0
1680791813493,75,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,3,3,http://192.168.56.104/1850KB.txt,1,0,0
1680791813694,150,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,4,4,http://192.168.56.104/2000KB.txt,2,0,0
1680791813734,123,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1997115,127,4,4,http://192.168.56.104/1950KB.txt,12,0,0
1680791813774,152,HTTP Request 4 Small,200,OK,Thread Group 1-4,text,true,,1997116,127,4,4,http://192.168.56.104/1950KB.txt,23,0,11
1680791813974,62,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,4,4,http://192.168.56.104/2000KB.txt,2,0,0
1680791814374,221,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1997115,127,4,4,http://192.168.56.104/1950KB.txt,15,0,0
1680791814413,313,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1894715,127,4,4,http://192.168.56.104/1850KB.txt,3,0,0
1680791814613,157,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,4,4,http://192.168.56.104/1800KB.txt,1,0,0
1680791814333,445,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997115,127,4,4,http://192.168.56.104/1950KB.txt,2,0,0
1680791814780,72,HTTP Request 1 Small,200,OK,Thread Group 1-5,text,true,,1843516,127,5,5,http://192.168.56.104/1800KB.txt,4,0,1
1680791815015,184,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1894715,127,5,5,http://192.168.56.104/1850KB.txt,2,0,0
1680791814973,237,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1843515,127,5,5,http://192.168.56.104/1800KB.txt,2,0,0
1680791815054,186,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1894715,127,5,5,http://192.168.56.104/1850KB.txt,4,0,0
1680791815253,77,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,5,5,http://192.168.56.104/1950KB.txt,1,0,0
1680791815579,82,HTTP Request 4 Small,200,OK,Thread Group 1-5,text,true,,1997115,127,5,5,http://192.168.56.104/1950KB.txt,3,0,0
1680791815780,226,HTTP Request 1 Small,200,OK,Thread Group 1-6,text,true,,1843516,127,6,6,http://192.168.56.104/1800KB.txt,6,0,5
1680791816054,147,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,6,6,http://192.168.56.104/2000KB.txt,3,0,0
1680791815814,392,HTTP Request 3 Small,200,OK,Thread Group 1-3,text,true,,1945915,127,6,6,http://192.168.56.104/1900KB.txt,6,0,0
1680791815774,437,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,6,6,http://192.168.56.104/2000KB.txt,1,0,0
1680791815854,370,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1894715,127,6,6,http://192.168.56.104/1850KB.txt,8,0,0
1680791816380,61,HTTP Request 5 Small,200,OK,Thread Group 1-5,text,true,,2048315,127,6,6,http://192.168.56.104/2000KB.txt,1,0,0
1680791816782,370,HTTP Request 3 Small,200,OK,Thread Group 1-7,text,true,,1945916,127,7,7,http://192.168.56.104/1900KB.txt,4,0,2
1680791816775,410,HTTP Request 1 Small,200,OK,Thread Group 1-3,text,true,,1843515,127,7,7,http://192.168.56.104/1800KB.txt,2,0,0
