timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680790139960,58,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665914,126,1,1,http://192.168.56.104/650KB.txt,15,0,10
1680790140119,28,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680790140279,18,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680790140438,19,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,2,0,0
1680790140598,25,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680790140758,28,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,1,0,0
1680790140919,29,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,2,0,0
1680790140961,35,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717114,126,2,2,http://192.168.56.104/700KB.txt,4,0,1
1680790141079,30,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,2,0,0
1680790141279,26,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,665913,126,2,2,http://192.168.56.104/650KB.txt,2,0,0
1680790141398,69,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,3,0,0
1680790141599,21,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,2,0,0
1680790141718,55,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,2,2,http://192.168.56.104/550KB.txt,1,0,0
1680790141920,25,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,665913,126,2,2,http://192.168.56.104/650KB.txt,1,0,0
1680790141967,28,HTTP Request 1 Small,200,OK,Thread Group 1-3,text,true,,512314,126,3,3,http://192.168.56.104/500KB.txt,4,0,2
1680790142039,40,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,3,3,http://192.168.56.104/650KB.txt,2,0,0
1680790142240,38,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,512313,126,3,3,http://192.168.56.104/500KB.txt,3,0,0
1680790142447,47,HTTP Request 3 Small,200,OK,Thread Group 1-3,text,true,,614713,126,3,3,http://192.168.56.104/600KB.txt,4,0,0
1680790142519,42,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,3,3,http://192.168.56.104/600KB.txt,2,0,0
1680790142719,26,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,563513,126,3,3,http://192.168.56.104/550KB.txt,1,0,0
1680790142927,20,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,563513,126,3,3,http://192.168.56.104/550KB.txt,1,0,0
1680790142967,40,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,717114,126,4,4,http://192.168.56.104/700KB.txt,4,0,2
1680790142998,49,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,4,4,http://192.168.56.104/550KB.txt,3,0,0
1680790143200,26,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,665913,126,4,4,http://192.168.56.104/650KB.txt,1,0,0
1680790143407,47,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,665913,126,4,4,http://192.168.56.104/650KB.txt,4,0,0
1680790143607,62,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,717113,126,4,4,http://192.168.56.104/700KB.txt,4,0,0
1680790143638,58,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,4,4,http://192.168.56.104/700KB.txt,10,0,0
1680790143839,29,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717113,126,4,4,http://192.168.56.104/700KB.txt,2,0,0
1680790143969,29,HTTP Request 2 Small,200,OK,Thread Group 1-5,text,true,,563514,126,5,5,http://192.168.56.104/550KB.txt,4,0,2
1680790144046,33,HTTP Request 5 Small,200,OK,Thread Group 1-3,text,true,,717113,126,5,5,http://192.168.56.104/700KB.txt,2,0,0
1680790144247,20,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,563513,126,5,5,http://192.168.56.104/550KB.txt,1,0,0
1680790144278,33,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,5,5,http://192.168.56.104/550KB.txt,2,0,0
1680790144479,46,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,665913,126,5,5,http://192.168.56.104/650KB.txt,4,0,0
1680790144768,33,HTTP Request 5 Small,200,OK,Thread Group 1-5,text,true,,717113,126,5,5,http://192.168.56.104/700KB.txt,2,0,0
1680790144847,31,HTTP Request 5 Small,200,OK,Thread Group 1-3,text,true,,717113,126,5,5,http://192.168.56.104/700KB.txt,2,0,0
1680790144967,28,HTTP Request 2 Small,200,OK,Thread Group 1-6,text,true,,563514,126,6,6,http://192.168.56.104/550KB.txt,4,0,2
1680790145047,25,HTTP Request 1 Small,200,OK,Thread Group 1-4,text,true,,512313,126,6,6,http://192.168.56.104/500KB.txt,2,0,0
1680790145079,35,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,6,6,http://192.168.56.104/550KB.txt,1,0,0
1680790145280,41,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,6,6,http://192.168.56.104/600KB.txt,4,0,0
1680790145568,48,HTTP Request 5 Small,200,OK,Thread Group 1-5,text,true,,717113,126,6,6,http://192.168.56.104/700KB.txt,3,0,0
1680790145647,23,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,563513,126,6,6,http://192.168.56.104/550KB.txt,1,0,0
1680790145925,33,HTTP Request 2 Small,200,OK,Thread Group 1-6,text,true,,563513,126,6,6,http://192.168.56.104/550KB.txt,2,0,0
