timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680800904335,63,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075516,127,1,1,http://192.168.56.104/1050KB.txt,7,0,2
1680800904398,43,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,2,0,0
1680800904452,45,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680800904505,41,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680800904558,36,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,2,0,0
1680800904610,48,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1100KB.txt,2,0,0
1680800904664,41,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680800904717,37,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680800904770,95,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,3,0,0
1680800904865,63,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680800904928,58,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680800904987,66,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680800905053,61,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680800905115,53,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680800905168,49,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680800905221,56,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680800905277,41,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,2,0,0
1680800905329,97,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075516,127,2,2,http://192.168.56.104/1050KB.txt,9,0,2
1680800905330,98,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,4,0,0
1680800905437,98,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,1,0,0
1680800905438,99,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,3,0,0
1680800905543,102,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,3,0,0
1680800905544,125,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,2,2,http://192.168.56.104/1150KB.txt,6,0,0
1680800905651,120,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1177915,127,2,2,http://192.168.56.104/1150KB.txt,3,0,0
1680800905669,103,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,4,0,0
1680800905778,98,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,3,0,0
1680800905771,110,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,3,0,0
1680800905884,75,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,2,0,0
1680800905881,81,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,2,0,0
1680800905990,67,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,3,0,0
1680800905988,77,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,2,0,0
1680800906098,30,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,2,0,0
1680800906095,68,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,2,0,0
1680800906203,116,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1177915,127,2,2,http://192.168.56.104/1150KB.txt,5,0,0
1680800906205,141,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,9,0,0
1680800906320,84,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1024314,127,3,3,http://192.168.56.104/1000KB.txt,13,0,0
1680800906322,85,HTTP Request 3 Small,200,OK,Thread Group 1-3,text,true,,1075516,127,3,3,http://192.168.56.104/1100KB.txt,5,0,3
1680800906365,66,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,3,0,0
1680800906480,155,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,1,0,0
1680800906524,161,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,3,3,http://192.168.56.104/1150KB.txt,4,0,0
1680800906640,135,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,2,0,0
1680800906685,95,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,3,3,http://192.168.56.104/1000KB.txt,4,0,0
1680800906799,94,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,3,0,0
1680800906846,74,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,3,3,http://192.168.56.104/1100KB.txt,1,0,0
1680800906482,494,HTTP Request 5 Small,200,OK,Thread Group 1-3,text,true,,1229115,127,3,3,http://192.168.56.104/1200KB.txt,3,0,0
1680800906960,87,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,3,3,http://192.168.56.104/1100KB.txt,6,0,0
1680800907006,95,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,3,3,http://192.168.56.104/1150KB.txt,3,0,0
1680800907119,92,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,3,3,http://192.168.56.104/1050KB.txt,3,0,0
1680800907166,87,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,3,3,http://192.168.56.104/1100KB.txt,3,0,0
1680800906976,294,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1177915,127,3,3,http://192.168.56.104/1150KB.txt,9,0,0
1680800907280,123,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,7,0,0
1680800907325,125,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,4,4,http://192.168.56.104/1000KB.txt,3,0,0
1680800907331,132,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,1229116,127,4,4,http://192.168.56.104/1200KB.txt,3,0,2
1680800907493,201,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,4,4,http://192.168.56.104/1200KB.txt,2,0,0
1680800907539,163,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,2,0,0
1680800907270,444,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1177915,127,4,4,http://192.168.56.104/1150KB.txt,2,0,0
1680800907543,194,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,1229115,127,4,4,http://192.168.56.104/1200KB.txt,2,0,0
1680800907706,145,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,4,4,http://192.168.56.104/1200KB.txt,3,0,0
1680800907753,143,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,3,0,0
1680800907756,161,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,6,0,0
1680800907918,122,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,12,0,0
1680800907965,129,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,9,0,0
1680800907969,146,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,1229115,127,4,4,http://192.168.56.104/1200KB.txt,9,0,0
1680800907714,459,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1177915,127,4,4,http://192.168.56.104/1150KB.txt,1,0,0
1680800908132,122,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,4,4,http://192.168.56.104/1100KB.txt,2,0,0
1680800908182,89,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,1,0,0
1680800908177,109,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,4,4,http://192.168.56.104/1200KB.txt,1,0,0
1680800908174,135,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1075515,127,4,4,http://192.168.56.104/1050KB.txt,2,0,0
1680800908345,31,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,5,0,0
1680800908395,72,HTTP Request 1 Small,200,OK,Thread Group 1-4,text,true,,1024314,127,5,5,http://192.168.56.104/1000KB.txt,8,0,0
1680800908392,86,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,5,5,http://192.168.56.104/1150KB.txt,26,0,0
1680800908329,161,HTTP Request 2 Small,200,OK,Thread Group 1-5,text,true,,1075516,127,5,5,http://192.168.56.104/1050KB.txt,3,0,1
1680800908387,108,HTTP Request 1 Small,200,OK,Thread Group 1-3,text,true,,1024314,127,5,5,http://192.168.56.104/1000KB.txt,4,0,0
1680800908595,84,HTTP Request 2 Small,200,OK,Thread Group 1-5,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,2,0,0
1680800908612,155,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,14,0,0
1680800908659,153,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,5,5,http://192.168.56.104/1200KB.txt,4,0,0
1680800908661,179,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,1229115,127,5,5,http://192.168.56.104/1200KB.txt,20,0,0
1680800908654,187,HTTP Request 3 Small,200,OK,Thread Group 1-3,text,true,,1075515,127,5,5,http://192.168.56.104/1100KB.txt,19,0,0
1680800908879,156,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,3,0,0
1680800908925,202,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,5,5,http://192.168.56.104/1150KB.txt,1,0,0
1680800908930,206,HTTP Request 2 Small,200,OK,Thread Group 1-4,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,1,0,0
1680800908921,373,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1075515,127,5,5,http://192.168.56.104/1050KB.txt,2,0,0
1680800908861,440,HTTP Request 3 Small,200,OK,Thread Group 1-5,text,true,,1075515,127,5,5,http://192.168.56.104/1100KB.txt,2,0,0
1680800909145,176,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,5,5,http://192.168.56.104/1100KB.txt,13,0,0
1680800909192,188,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,6,6,http://192.168.56.104/1200KB.txt,2,0,0
1680800909196,252,HTTP Request 3 Small,200,OK,Thread Group 1-4,text,true,,1075515,127,6,6,http://192.168.56.104/1100KB.txt,2,0,0
1680800909330,287,HTTP Request 4 Small,200,OK,Thread Group 1-6,text,true,,1177916,127,6,6,http://192.168.56.104/1150KB.txt,4,0,1
1680800909413,285,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,6,6,http://192.168.56.104/1200KB.txt,2,0,0
1680800909512,325,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,6,6,http://192.168.56.104/1200KB.txt,7,0,0
1680800909649,208,HTTP Request 1 Small,200,OK,Thread Group 1-6,text,true,,1024314,127,6,6,http://192.168.56.104/1000KB.txt,4,0,0
1680800909733,209,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,6,6,http://192.168.56.104/1100KB.txt,2,0,0
1680800909837,148,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,6,6,http://192.168.56.104/1050KB.txt,3,0,0
1680800909516,547,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,1229115,127,6,6,http://192.168.56.104/1200KB.txt,6,0,0
1680800909968,182,HTTP Request 4 Small,200,OK,Thread Group 1-6,text,true,,1177915,127,6,6,http://192.168.56.104/1150KB.txt,3,0,0
1680800909294,903,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1177915,127,6,6,http://192.168.56.104/1150KB.txt,1,0,0
1680800910052,214,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,6,6,http://192.168.56.104/1100KB.txt,2,0,0
1680800909301,1061,HTTP Request 1 Small,200,OK,Thread Group 1-5,text,true,,1024314,127,7,7,http://192.168.56.104/1000KB.txt,10,0,0
1680800910157,254,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,7,7,http://192.168.56.104/1200KB.txt,36,0,0
1680800910062,438,HTTP Request 4 Small,200,OK,Thread Group 1-4,text,true,,1177915,127,7,7,http://192.168.56.104/1150KB.txt,3,0,0
1680800910288,294,HTTP Request 2 Small,200,OK,Thread Group 1-6,text,true,,1075515,127,7,7,http://192.168.56.104/1050KB.txt,3,0,0
1680800910328,344,HTTP Request 1 Small,200,OK,Thread Group 1-7,text,true,,1024315,127,7,7,http://192.168.56.104/1000KB.txt,5,0,3
1680800910372,330,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1177915,127,7,7,http://192.168.56.104/1150KB.txt,2,0,0
1680800910530,269,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,7,7,http://192.168.56.104/1100KB.txt,32,0,0
1680800910661,251,HTTP Request 2 Small,200,OK,Thread Group 1-6,text,true,,1075515,127,7,7,http://192.168.56.104/1050KB.txt,4,0,0
1680800910700,236,HTTP Request 2 Small,200,OK,Thread Group 1-7,text,true,,1075515,127,7,7,http://192.168.56.104/1050KB.txt,3,0,0
1680800910196,741,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,1177915,127,7,7,http://192.168.56.104/1150KB.txt,3,0,0
1680800910746,290,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1177915,127,7,7,http://192.168.56.104/1150KB.txt,1,0,0
1680800910903,160,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,7,7,http://192.168.56.104/1050KB.txt,3,0,0
