timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680790261975,42,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665914,126,1,1,http://192.168.56.104/650KB.txt,11,0,6
1680790262134,22,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680790262295,22,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,2,0,0
1680790262455,38,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,4,0,0
1680790262615,36,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,3,0,0
1680790262776,45,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,4,0,0
1680790262936,23,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680790262976,71,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717114,126,2,2,http://192.168.56.104/700KB.txt,11,0,6
1680790263096,18,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,2,0,0
1680790263295,58,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,3,0,0
1680790263415,30,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,2,0,0
1680790263615,94,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717113,126,2,2,http://192.168.56.104/700KB.txt,3,0,0
1680790263735,21,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,2,0,0
1680790263936,38,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,1,0,0
1680790263982,30,HTTP Request 5 Small,200,OK,Thread Group 1-3,text,true,,717114,126,3,3,http://192.168.56.104/700KB.txt,3,0,1
1680790264055,22,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,3,3,http://192.168.56.104/600KB.txt,2,0,0
1680790264255,50,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,563513,126,3,3,http://192.168.56.104/550KB.txt,1,0,0
1680790264462,18,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,563513,126,3,3,http://192.168.56.104/550KB.txt,1,0,0
1680790264535,25,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,3,3,http://192.168.56.104/650KB.txt,1,0,0
1680790264735,45,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,717113,126,3,3,http://192.168.56.104/700KB.txt,1,0,0
1680790264942,48,HTTP Request 4 Small,200,OK,Thread Group 1-3,text,true,,665913,126,4,4,http://192.168.56.104/650KB.txt,2,0,0
1680790265016,22,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,4,4,http://192.168.56.104/550KB.txt,5,0,0
1680790264980,59,HTTP Request 5 Small,200,OK,Thread Group 1-4,text,true,,717114,126,4,4,http://192.168.56.104/700KB.txt,9,0,3
1680790265215,35,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,563513,126,4,4,http://192.168.56.104/550KB.txt,1,0,0
1680790265582,106,HTTP Request 3 Small,200,OK,Thread Group 1-3,text,true,,614713,126,4,4,http://192.168.56.104/600KB.txt,4,0,0
1680790265620,90,HTTP Request 4 Small,200,OK,Thread Group 1-4,text,true,,665913,126,4,4,http://192.168.56.104/650KB.txt,21,0,0
1680790265656,55,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,4,4,http://192.168.56.104/700KB.txt,3,0,0
1680790265856,53,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,512313,126,4,4,http://192.168.56.104/500KB.txt,2,0,0
1680790265970,29,HTTP Request 4 Small,200,OK,Thread Group 1-5,text,true,,665914,126,5,5,http://192.168.56.104/650KB.txt,4,0,2
1680790266222,29,HTTP Request 1 Small,200,OK,Thread Group 1-3,text,true,,512313,126,5,5,http://192.168.56.104/500KB.txt,2,0,0
1680790266295,52,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,5,5,http://192.168.56.104/650KB.txt,1,0,0
