timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680793640748,76,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048316,127,1,1,http://192.168.56.104/2000KB.txt,5,0,1
1680793640825,57,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,1,1,http://192.168.56.104/1800KB.txt,1,0,0
1680793640882,65,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,1,0,0
1680793640947,61,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,2,0,0
1680793641008,64,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,1,1,http://192.168.56.104/1850KB.txt,1,0,0
1680793641072,64,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,1,0,0
1680793641137,69,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,1,0,0
1680793641206,69,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,1,0,0
1680793641275,65,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,1,1,http://192.168.56.104/1900KB.txt,1,0,0
1680793641340,85,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,1,0,0
1680793641425,70,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,2,0,0
1680793641495,66,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,1,0,0
1680793641561,64,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1997115,127,1,1,http://192.168.56.104/1950KB.txt,2,0,0
1680793641625,74,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,1,1,http://192.168.56.104/2000KB.txt,2,0,0
1680793641699,120,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,2,2,http://192.168.56.104/1850KB.txt,2,0,0
1680793641748,139,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997116,127,2,2,http://192.168.56.104/1950KB.txt,4,0,3
1680793641820,147,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,11,0,0
1680793641888,193,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1894715,127,2,2,http://192.168.56.104/1850KB.txt,3,0,0
1680793641967,190,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,2,2,http://192.168.56.104/1900KB.txt,13,0,0
1680793642081,208,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,2,0,0
1680793642157,209,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,2,2,http://192.168.56.104/1900KB.txt,16,0,0
1680793642290,157,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997115,127,2,2,http://192.168.56.104/1950KB.txt,1,0,0
1680793642366,179,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1843515,127,2,2,http://192.168.56.104/1800KB.txt,5,0,0
1680793642447,207,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,2048315,127,2,2,http://192.168.56.104/2000KB.txt,2,0,0
1680793642545,171,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1894715,127,2,2,http://192.168.56.104/1850KB.txt,4,0,0
1680793642654,269,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,1997115,127,3,3,http://192.168.56.104/1950KB.txt,6,0,0
1680793642716,230,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1945915,127,3,3,http://192.168.56.104/1900KB.txt,14,0,0
1680793642749,226,HTTP Request 2 Small,200,OK,Thread Group 1-3,text,true,,1894716,127,3,3,http://192.168.56.104/1850KB.txt,4,0,2
1680793642946,219,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,2048315,127,3,3,http://192.168.56.104/2000KB.txt,23,0,0
