timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680792924669,58,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177916,127,1,1,http://192.168.56.104/1150KB.txt,5,0,3
1680792924727,46,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1100KB.txt,1,0,0
1680792924780,58,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680792924839,51,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680792924892,60,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680792924952,62,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680792925015,59,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680792925074,55,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680792925129,47,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,1,0,0
1680792925182,56,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,2,0,0
1680792925238,62,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680792925300,60,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,2,0,0
1680792925361,52,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680792925413,54,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,1,1,http://192.168.56.104/1050KB.txt,2,0,0
1680792925467,48,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,1,1,http://192.168.56.104/1150KB.txt,1,0,0
1680792925520,48,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,1024314,127,1,1,http://192.168.56.104/1000KB.txt,1,0,0
1680792925573,62,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,1,1,http://192.168.56.104/1200KB.txt,1,0,0
1680792925636,72,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,2,2,http://192.168.56.104/1150KB.txt,1,0,0
1680792925670,123,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,1075516,127,2,2,http://192.168.56.104/1100KB.txt,7,0,5
1680792925742,89,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,2,0,0
1680792925794,47,HTTP Request 1 Small,200,OK,Thread Group 1-2,text,true,,1024314,127,2,2,http://192.168.56.104/1000KB.txt,3,0,0
1680792925849,37,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,2,0,0
1680792925901,50,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,2,0,0
1680792925956,40,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1100KB.txt,1,0,0
1680792926010,51,HTTP Request 2 Small,200,OK,Thread Group 1-2,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,2,0,0
1680792926063,43,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,1075515,127,2,2,http://192.168.56.104/1050KB.txt,2,0,0
1680792926116,71,HTTP Request 5 Small,200,OK,Thread Group 1-2,text,true,,1229115,127,2,2,http://192.168.56.104/1200KB.txt,1,0,0
1680792926172,58,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,1177915,127,2,2,http://192.168.56.104/1150KB.txt,8,0,0
