timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680792811004,38,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717114,126,1,1,http://192.168.56.104/700KB.txt,5,0,2
1680792811057,22,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,2,0,0
1680792811110,26,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792811163,27,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792811215,27,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,2,0,0
1680792811269,19,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,2,0,0
1680792811321,25,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,2,0,0
1680792811374,23,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,2,0,0
1680792811427,26,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792811480,22,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792811534,46,HTTP Request 4 Small,200,OK,Thread Group 1-1,text,true,,665913,126,1,1,http://192.168.56.104/650KB.txt,1,0,0
1680792811586,25,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,2,0,0
1680792811639,21,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,1,0,0
1680792811692,19,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680792811746,45,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,1,1,http://192.168.56.104/700KB.txt,1,0,0
1680792811799,23,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,1,1,http://192.168.56.104/500KB.txt,2,0,0
1680792811852,45,HTTP Request 3 Small,200,OK,Thread Group 1-1,text,true,,614713,126,1,1,http://192.168.56.104/600KB.txt,3,0,0
1680792811905,19,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,1,0,0
1680792811957,30,HTTP Request 2 Small,200,OK,Thread Group 1-1,text,true,,563513,126,1,1,http://192.168.56.104/550KB.txt,3,0,0
1680792812010,40,HTTP Request 1 Small,200,OK,Thread Group 1-1,text,true,,512313,126,2,2,http://192.168.56.104/500KB.txt,2,0,0
1680792812005,51,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614714,126,2,2,http://192.168.56.104/600KB.txt,4,0,2
1680792812112,44,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,665913,126,2,2,http://192.168.56.104/650KB.txt,1,0,0
1680792812118,42,HTTP Request 5 Small,200,OK,Thread Group 1-1,text,true,,717113,126,2,2,http://192.168.56.104/700KB.txt,2,0,0
1680792812218,39,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,614713,126,2,2,http://192.168.56.104/600KB.txt,1,0,0
